date,core3_long_original_exit_1x,core3_long_fixed_5d_1x,core3_relative_original_exit_1x,core3_relative_fixed_1d_1x,core3_relative_fixed_3d_1x,core3_relative_fixed_5d_1x,core3_relative_fixed_7d_1x,broad_relative_fixed_5d_1x
2026-05-12 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-13 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-14 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-15 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-16 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-17 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-18 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-19 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-20 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-21 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-22 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-23 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-24 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-25 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-26 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-27 00:00:00+00:00,-0.06250759386,-0.01704787753,-0.2845647875,-0.2349508615,-0.1594296437,-0.110024834,-0.0889724089,-0.09524736473
2026-05-28 00:00:00+00:00,-0.07080235838,-0.02341968847,-0.2867539769,-0.2370017476,-0.1604852777,-0.1110645549,-0.08980964648,-0.09853566332
2026-05-29 00:00:00+00:00,-0.06840429999,-0.02157756569,-0.2737956214,-0.246441207,-0.1542367176,-0.1049101884,-0.08485382928,-0.09745867716
2026-05-30 00:00:00+00:00,-0.03380675658,0.004999319637,-0.17406396,-0.246441207,-0.106145794,-0.05754420959,-0.04671227019,-0.08140103255
2026-05-31 00:00:00+00:00,-0.03656947923,0.000246348701,-0.1843536784,-0.246441207,-0.1111075289,-0.06412704367,-0.05201311187,-0.0831837507
2026-06-01 00:00:00+00:00,-0.03656947923,-0.007704132591,-0.1843536784,-0.246441207,-0.1111075289,-0.0418584505,-0.03408127803,-0.06404728397
2026-06-02 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.04333626926,-0.07179273679
2026-06-03 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.04059825731,-0.07179273679
2026-06-04 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-05 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-06 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-07 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-08 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-09 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-10 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-11 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-12 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-13 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-14 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-15 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-16 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-17 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-18 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-19 00:00:00+00:00,-0.03656947923,-0.0103407632,-0.1843536784,-0.246441207,-0.1111075289,-0.05033604492,-0.05405358706,-0.07179273679
2026-06-20 00:00:00+00:00,-0.02437112133,-0.0009703187302,-0.1981730952,-0.2593875746,-0.1177712955,-0.05689935888,-0.05933871013,-0.08697400454
2026-06-21 00:00:00+00:00,-0.03332982259,-0.008608783315,-0.2509078008,-0.3087907362,-0.11452537,-0.05370236391,-0.05676432286,-0.09039266578
2026-06-22 00:00:00+00:00,-0.03332982259,-0.005506460691,-0.2509078008,-0.3087907362,-0.1229510233,-0.06200100504,-0.06344682196,-0.09727034943
2026-06-23 00:00:00+00:00,-0.03332982259,-0.02334639764,-0.2509078008,-0.3087907362,-0.1459780548,-0.07388574386,-0.07301703415,-0.1004399508
2026-06-24 00:00:00+00:00,-0.06131274973,-0.03849779137,-0.291370531,-0.3466972111,-0.1654893117,-0.07220943197,-0.0716671803,-0.09493223271
2026-06-25 00:00:00+00:00,-0.07385864252,-0.04440028531,-0.2782237792,-0.3830505169,-0.1591499062,-0.09063916967,-0.06663931247,-0.1126754542
2026-06-26 00:00:00+00:00,-0.05235390016,-0.04440028531,-0.2206190581,-0.3830505169,-0.1313727269,-0.09063916967,-0.04460885753,-0.1126754542
2026-06-27 00:00:00+00:00,-0.06343386396,-0.04440028531,-0.255504575,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-06-28 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-06-29 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-06-30 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-01 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-02 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-03 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-04 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-05 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-06 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-07 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-08 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-09 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-10 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-11 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-12 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-13 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-14 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-15 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-16 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-17 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-18 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-19 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-20 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-21 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-22 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-23 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-24 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-25 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-26 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-27 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-28 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-29 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-30 00:00:00+00:00,-0.06885363486,-0.04440028531,-0.288022696,-0.3830505169,-0.1494729782,-0.09063916967,-0.05896441052,-0.1126754542
2026-07-31 00:00:00+00:00,-0.08682380456,-0.05820447753,-0.2770479546,-0.3727691108,-0.144180923,-0.08542688943,-0.05476721034,-0.10364819
2026-08-01 00:00:00+00:00,-0.09814499176,-0.06690110348,-0.3131031619,-0.3833215885,-0.1615668584,-0.1025507412,-0.06855622981,-0.1054465135
2026-08-02 00:00:00+00:00,-0.1004282833,-0.05292570952,-0.3227252771,-0.3833215885,-0.1478645314,-0.08905496944,-0.05768872978,-0.08236048847
2026-08-03 00:00:00+00:00,-0.1004282833,-0.05554189365,-0.3227252771,-0.3833215885,-0.1520663293,-0.09383459732,-0.06153753569,-0.08148115289
2026-08-04 00:00:00+00:00,-0.1004282833,-0.05267484852,-0.3227252771,-0.3833215885,-0.1520663293,-0.09998379635,-0.06648919179,-0.08434586816
